Names,Dates,Locations,Tweets,Polarity,Sentiment
m3m0_1,2020-12-20 20:14:25,blantyre,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.8,very_positive
itsyorboyflames,2020-12-20 20:12:25,,"['phathumrceo', 'akreana', 'clickssa', 'picknpay', 'dischem', 'shopritesa', 'makrosa', 'sasolsa', 'bpplc', 'shell', 'if', 'u', 'need', 'peop']",0.4,positive
patiesonm,2020-12-20 20:09:45,south africa polokwane ,"['advobarryroux', 'oba', 'bone', 'ba', 'kgetha', 'size', 'ya', 'cucumber', 'ko', 'shoprite', 'ul', 'be', 'shocked']",0.5,very_positive
secaucus_patch,2020-12-20 20:07:56,"secaucus, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.5,very_positive
tiya_tequila,2020-12-20 20:06:22,,"['if', 'shoprite', 'sells', 'out', 'of', 'ginger', 'bread', 'house', 'before', 'he', 'gets', 'herewere', 'fighting']",0.0,neutral
kazolion,2020-12-20 20:03:07,"lagos, nigeria","['right', 'about', 'now', 'the', 'playzone', 'fiesta', 'located', 'at', 'shoprite', 'with', 'the', 'host', 'ifeanyi', 'charles', 'ogu', 'aka', 'mc', 'concept', 'kazola', 'p']",0.17,positive
laceypatch,2020-12-20 20:02:32,"lacey, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.4,positive
tokyoletlamore1,2020-12-20 19:58:19,"johannesburg, south africa","['fkolobe', 'shopritesa', 'scam']",0.0,neutral
manchstrnjpatch,2020-12-20 19:57:46,"manchester township, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
gloucesterpatch,2020-12-20 19:57:14,"gloucester township, n.j.","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.2,positive
shaaynahhh,2020-12-20 19:55:23,"new jersey, usa","['passed', 'out', 'at', 'shoprite']",0.0,neutral
cherryhillpatch,2020-12-20 19:53:00,"cherry hill, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.3,positive
letsotheanalyst,2020-12-20 19:49:06,the world,"['rt', 'reallwazimsomi', 'hayi', 'gents', 'but', 'these', 'strippers', 'am', 'i', 'the', 'only', 'one', 'who', 'has', 'an', 'issue', 'with', 'these', 'shoprite', 'strippers', 'min']",1.0,very_positive
reallwazimsomi,2020-12-20 19:48:49,kwazulu natal • gauteng • rsa ,"['hayi', 'gents', 'but', 'these', 'strippers', 'am', 'i', 'the', 'only', 'one', 'who', 'has', 'an', 'issue', 'with', 'these', 'shoprite', 'strippers']",0.4,positive
real_tchelete,2020-12-20 19:41:58,worldwide,"['rt', 'hannytalker', 'restaurant', '19', 'okpanam', 'road', 'opp', 'top', 'view', 'hotel', 'near', 'shoprite', 'asaba', 'for', 'interview', 'on', 'thurs', 'dec', '17', '2020', 'by', '10amexper']",0.47,positive
bizaro_bilasky,2020-12-20 19:40:23,south africa,"['vusithembekwayo', 'this', 'q', 'is', 'for', 'shoprite', 'tellers']",0.5,very_positive
middletnnjpatch,2020-12-20 19:37:01,"middletown, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.65,very_positive
lsilverpatch,2020-12-20 19:36:58,"little silver & oceanport, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",-0.6,very_negative
njabuloera23,2020-12-20 19:35:28,dubane,"['tjraisibe', 'shabzen', 'r39', 'at', 'shoprite', 'it', 'you', 'have', 'the', 'card', 'for', 'saving']",0.3,positive
chikunundwe,2020-12-20 19:33:03,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
3kiddrica,2020-12-20 19:30:47,,"['rt', 'swiftmax', 'they', 'forgot', 'to', 'add', 'shoprite', 'cake', 'plantain', 'chips', 'meet', 'amp', 'greet', '16', 'deals', 'my', 'foot', 'dumb', 'ass', 'mdfericaxdeshapables', 'htt']",0.0,neutral
thefaridaadamu,2020-12-20 19:30:40,"abuja, nigeria","['aferanmi', 'saw', 'this', 'at', 'shoprite', 'in', 'zone', '5', 'today', 'and', 'was', 'so', 'happy', 'to', 'see', 'it', 'on', 'the', 'shelf']",0.4,positive
prinzboii,2020-12-20 19:30:16,global citizen,"['ogalandlord', 'na', 'to', 'just', 'enter', 'shoprite', 'buy', 'enough', 'bread', 'onje', 'ale', 'oluwa', 'for', 'the', 'guests']",0.7,very_positive
_try2189,2020-12-20 19:28:36,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",-0.6,very_negative
longbranchpatch,2020-12-20 19:26:58,"long branch and eatontown, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",-0.6,very_negative
okyreach,2020-12-20 19:26:43,,"['rt', 'swiftmax', 'they', 'forgot', 'to', 'add', 'shoprite', 'cake', 'plantain', 'chips', 'meet', 'amp', 'greet', '16', 'deals', 'my', 'foot', 'dumb', 'ass', 'mdfericaxdeshapables', 'htt']",1.0,very_positive
tobivero78,2020-12-20 19:26:17,,"['rt', 'swiftmax', 'they', 'forgot', 'to', 'add', 'shoprite', 'cake', 'plantain', 'chips', 'meet', 'amp', 'greet', '16', 'deals', 'my', 'foot', 'dumb', 'ass', 'mdfericaxdeshapables', 'htt']",0.0,neutral
lakewoodnjpatch,2020-12-20 19:24:52,"lakewood, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.55,very_positive
clarkgarpatch,2020-12-20 19:23:57,"clark and garwood, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",-0.17,negative
swiftmax__,2020-12-20 19:21:50,maitama abuja ,"['they', 'forgot', 'to', 'add', 'shoprite', 'cake', 'plantain', 'chips', 'meet', 'amp', 'greet', '16', 'deals', 'my', 'foot', 'dumb', 'ass', 'mdf']",0.2,positive
bernbednjpatch,2020-12-20 19:21:45,"bernardsville, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
chinwenwathe,2020-12-20 19:18:15,enugu_nigeria,"['priscastark', 'latitude', 'lounge', 'shoprite']",0.3,positive
tee_n15,2020-12-20 19:14:16,south africa / lesotho,"['sbabietheko', 'book', 'centre', 'mola', 'pela', 'shoprite', 'on', 'the', 'other', 'side', 'of', 'the', 'road', 'gate', 'li', 'shebane']",0.78,very_positive
2010aphe_,2020-12-20 19:13:27,south africa,"['kealebogamo', 'my', 'son', 'just', 'said', 'into', 'yase', 'shoprite', 'mama', 'unprovoked', 'that', 'time', 'i', 'was', 'gonna', 'tweet', 'its', 'a', 'pass', 'through']",1.0,very_positive
_fortunatelife,2020-12-20 19:01:02,"new jersey, usa","['shoprite', 'jumpin']",0.37,positive
_subs__,2020-12-20 19:00:37,,"['someone', 'just', 'took', 'the', 'spot', 'i', 'was', 'waiting', 'for', 'in', 'the', 'parking', 'lot', 'at', 'shoprite', 'so', 'i', 'got', 'upset', 'and', 'drove', 'home', 'ill', 'suffer', 'all', 'week']",0.31,positive
veronacedrpatch,2020-12-20 19:00:02,verona-cedar grove new jersey,"['shoprite', 'whole', 'foods', 'christmas', '2020', 'grocery', 'store', 'hours', 'in', 'nj']",0.0,neutral
a_motswasele,2020-12-20 18:59:23,"johannesburg, gauteng","['tayndo', 'papizwane', 'sindivanzyl', 'shoprite', 'also', 'stocks', 'it']",0.0,neutral
bloomfldnjpatch,2020-12-20 18:54:42,"bloomfield, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
jerseycitypatch,2020-12-20 18:54:19,"jersey city, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.7,very_positive
ewindsorpatch,2020-12-20 18:54:07,"east windsor, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.5,very_positive
freeholdpatch,2020-12-20 18:52:40,"freehold, new jersey","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.47,positive
bellevillepatch,2020-12-20 18:52:30,"belleville, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.5,very_positive
cinnaminpatch,2020-12-20 18:51:56,"cinnaminson, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
englewoodpatch,2020-12-20 18:50:42,"englewood, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.2,positive
stilesz6,2020-12-20 18:44:16,,"['word', 'of', 'adviceif', 'youre', 'single', 'dont', 'go', 'to', 'shoprite', 'on', 'sundays', 'most', 'especially', 'evening', 'period']",0.0,neutral
papizwane,2020-12-20 18:44:15,,"['siziwest', 'i', 'got', 'it', 'from', 'dischem', 'but', 'people', 'say', 'its', 'also', 'at', 'shoprite', 'checkers', 'and', 'takealot']",0.8,very_positive
laparker6,2020-12-20 18:41:09,,"['great', 'watching', 'lpga', 'and', 'female', 'world', 'golf', 'professionals', 'in', 'cme', 'group', 'tour', 'championship', 'look', 'forward', 'to', 'their', 'sept']",0.4,positive
fortleepatch,2020-12-20 18:40:35,"fort lee, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.47,positive
itsbranielsv2,2020-12-20 18:39:27,ny/nj,"['ceeduds', 'this', 'one', 'is', 'right', 'at', 'the', 'bus', 'stop', 'and', 'shoprite', 'which', 'was', 'super', 'convenient', 'it', 'said', 'temporarily', 'closed', 'but', 'sure', 'didnt', 'look', 'like', 'it']",0.0,neutral
edisonpatch,2020-12-20 18:37:03,"edison, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.5,very_positive
precious_pulley,2020-12-20 18:36:50,,"['rt', 'hulettssa', 'make', 'the', 'festive', 'season', 'even', 'sweeter', 'with', 'huletts', 'and', 'stand', 'a', 'chance', 'to', 'win', 'your', 'share', 'of', 'r1', '000', '000', 'in', 'shoprite', 'vouchers', 'a']",0.7,very_positive
dhiginina_e,2020-12-20 18:35:07,namibia,"['rt', 'newsonnbc', 'shoprite', 'checkers', 'and', 'u', 'save', 'workers', 'to', 'strike', 'on', 'monday', 'over', 'poor', 'salaries']",0.5,very_positive
spavtoks,2020-12-20 18:35:02,durban,"['rt', 'hulettssa', 'make', 'the', 'festive', 'season', 'even', 'sweeter', 'with', 'huletts', 'and', 'stand', 'a', 'chance', 'to', 'win', 'your', 'share', 'of', 'r1', '000', '000', 'in', 'shoprite', 'vouchers', 'a']",0.3,positive
haley_mizsak,2020-12-20 18:31:02,new jersey,"['covid', 'will', 'never', 'go', 'away', 'because', 'i', 'had', 'to', 'run', 'to', 'shoprite', 'for', 'sprinkles', 'and', 'there', 'was', 'more', 'people', 'there', 'than', 'a', '2017']",0.47,positive
bluntchase,2020-12-20 18:30:25,lagos,"['owotide', 'you', 'no', 'serious', 'o', 'you', 'never', 'ready', 'die', 'o', 'so', 'the', 'aboki', 'weh', 'deh', 'infront', 'of', 'your', 'house', 'no', 'deh', 'sell', 'sniper', 'you', 'got', 'to', 'reach', 'shoprite']",0.36,positive
princetonpatch,2020-12-20 18:28:44,"princeton, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.5,very_positive
bouwerthinus,2020-12-20 18:28:43,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.4,positive
howellpatch,2020-12-20 18:28:36,"howell, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.43,positive
summitpatch,2020-12-20 18:28:31,"summit, nj","['shoprite', 'whole', 'foods', 'christmas', '2020', 'grocery', 'store', 'hours', 'in', 'nj']",0.33,positive
westorangepatch,2020-12-20 18:28:31,"west orange, nj","['shoprite', 'whole', 'foods', 'christmas', '2020', 'grocery', 'store', 'hours', 'in', 'nj']",0.0,neutral
sbrunswickpatch,2020-12-20 18:28:31,"south brunswick, nj","['shoprite', 'whole', 'foods', 'christmas', '2020', 'grocery', 'store', 'hours', 'in', 'nj']",0.5,very_positive
aveowens_,2020-12-20 18:27:49,"connecticut, usa","['kaymg', 'dont', 'get', 'me', 'wrong', 'the', 'deals', 'are', 'pretty', 'good', 'compared', 'to', 'shoprite', 'stop', 'amp', 'shop', 'etc']",-0.6,very_negative
lawvillenjpatch,2020-12-20 18:26:27,"lawrence township, new jersey","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",-0.6,very_negative
holmdelpatch,2020-12-20 18:26:26,"holmdel, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
caldwellspatch,2020-12-20 18:24:13,"caldwell, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
newmilfordpatch,2020-12-20 18:24:12,"new milford, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",-0.6,very_negative
ngondosimon,2020-12-20 18:24:01,zambia,"['vanessafungamw2', '5', 'mins', 'from', 'shoprite']",0.0,neutral
nbrunswickpatch,2020-12-20 18:22:10,"new brunswick, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.47,positive
gallowaypatch,2020-12-20 18:22:02,,"['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.5,very_positive
sfldpatch,2020-12-20 18:21:33,"springfield, nj","['shoprite', 'whole', 'foods', 'christmas', '2020', 'grocery', 'store', 'hours', 'in', 'nj']",0.7,very_positive
livingstonpatch,2020-12-20 18:20:02,"livingston, nj","['find', 'out', 'when', 'you', 'can', 'pick', 'up', 'those', 'lastminute', 'christmas', 'dinner', 'additions', 'from', 'shoprite', 'whole', 'foods', 'and', 'wegmans', 'i']",0.0,neutral
balogunvinh,2020-12-20 18:19:25,"lagos, nigeria","['owotide', 'you', 'want', 'to', 'die', 'inside', 'shoprite', 'that', 'is', 'too', 'expensive', 'na', 'there', 'are', 'still', 'so', 'much', 'good', 'things', 'this', 'life']",0.0,neutral
papizwane,2020-12-20 18:16:55,,"['sneaya', 'dischem', 'shoprite', 'checkers', 'takealot']",0.0,neutral
phathumichael,2020-12-20 18:11:47,south africa limpopo thohoyand,"['rt', 'rsatrucker', 'robbers', 'pounced', 'on', 'shoprite', 'germiston', 'stealing', 'groceries', 'which', 'they', 'loaded', 'into', 'getawaytrucks', 'last', 'night']",0.5,very_positive
mummymyrian,2020-12-20 18:06:21,,"['anyone', 'else', 'child', 'still', 'believes', 'that', 'babies', 'are', 'bought', 'from', 'shoprite']",0.35,positive
marvn_sinclair,2020-12-20 18:03:47,lilongwe,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.7,very_positive
gboukzi,2020-12-20 18:03:31,"ibadan, lagos; nigeria etc.","['got', 'to', 'bodija', 'and', 'met', 'heavy', 'traffic', 'so', 'i', 'jejely', 'turned', 'around', 'and', 'headed', 'to', '25', 'thinking', 'illfind', 'asun', 'and', 'ofada', 'n']",0.88,very_positive
muhammadfareedg,2020-12-20 18:02:25,pakistan,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
bluntimello,2020-12-20 18:01:00,"accra, ghana","['rt', 'ausambgha', 'at', 'the', 'ivorian', 'behind', 'shoprite', 'tonight', 'in', 'osu', 'for', 'some', 'of', 'the', 'best', 'west', 'african', 'food', 'ive', 'ever', 'tasted', 'im', 'having', 'grilled', 'ch']",0.5,very_positive
solelylamia,2020-12-20 17:56:50,aaaahhh fuck,"['jaheliswashere', 'instacart', 'is', 'good', 'for', 'fast', 'delivery', 'amp', 'shoprite', 'peapod', 'has', 'delivery', 'slots']",-0.2,negative
fatihuibrahim,2020-12-20 17:54:30,kano state,"['askazaure', 'usyy', 'this', 'guy', 'is', 'from', 'kd', 'ko', 'bakuga', 'shoprite', 'ba']",0.0,neutral
stylish_star1,2020-12-20 17:51:24,south africa,"['plantain', 'chips', 'and', 'shoprite', 'cake', 'era', 'was', 'actually', 'great']",0.0,neutral
smalchops,2020-12-20 17:49:02,,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.5,very_positive
issawrld01,2020-12-20 17:46:51,malawi lilongwe,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.5,very_positive
afc_eshanie_czk,2020-12-20 17:45:16,"malawi, zomba","['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.5,very_positive
thashrey,2020-12-20 17:44:02,blantyre malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.03,positive
agboola_giwa,2020-12-20 17:43:07,,"['rt', 'teelopez', 'can', 'anyone', 'please', 'confirm', 'if', 'shoprite', 'at', 'icm', 'is', 'open']",0.0,neutral
odunibosit,2020-12-20 17:42:24,"abeokuta, nigeria","['unclepamilerin', 'idrisconnectinglagos', 'tickets', 'for', 'my', 'so', 'n', 'to', 'play', 'games', 'at', 'shoprite', 'ota']",0.5,very_positive
saffirxs,2020-12-20 17:39:21,,"['rt', 'newsonnbc', 'shoprite', 'checkers', 'and', 'u', 'save', 'workers', 'to', 'strike', 'on', 'monday', 'over', 'poor', 'salaries']",0.7,very_positive
jaxie_blue,2020-12-20 17:39:18,blantyre malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.5,very_positive
upmostrespectt,2020-12-20 17:36:13,jersey,"['fukoutmyfase', 'shoprite', 'shits', 'be', 'good']",-0.6,very_negative
xavierdroben,2020-12-20 17:31:38,in winnie's heart,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.5,very_positive
fukoutmy_fase,2020-12-20 17:29:50,south jersey,"['upmostrespectt', 'better', 'hit', 'golden', 'pidgeon', 'or', 'shoprite', 'i', 'know', 'they', 'have', 'them']",0.5,very_positive
gwegwentshime24,2020-12-20 17:29:12,botswana ,"['elitebyblood', 'tinusodipo', 'louisalayla', 'olagreys', 'add', 'shoprite', 'cake']",0.5,very_positive
thablackpearl,2020-12-20 17:28:49,the cooler side of town.,"['akiddnamedplay', 'which', 'is', 'sad', 'cake', 'looks', 'like', 'he', 'got', 'it', 'from', 'shoprite']",0.5,very_positive
padadrey,2020-12-20 17:28:42,a galaxy...far far away.....,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
